SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
1,1,,1,773,1,$3399.99,$0,3399.99,C178F8B9-7368-4A67-A281-CBC8ADFA253D,12-11-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,C6D4F62C-5C42-40A6-825F-8343F86C0D97,15-03-2012 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,C7941BE5-96C7-46A0-89AA-76A575C848B8,28-09-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,DA18C925-02EE-4730-9444-33A51133D8C6,18-04-2012 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,E487C90C-BA02-44DB-8513-7CB7242FB153,26-06-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,E7AB2416-251B-44BE-9CC9-6DDC63EEB92F,04-08-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,EB883B89-7CF2-4B95-AF23-DDC72F3CC1E6,21-10-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,EE6172AA-ED0E-4AD9-B1B9-29DCE3E13B47,06-11-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,F4D7CF02-8E7B-42B5-9BA8-0CE1E9886B11,27-11-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,F6ACACBE-2D0E-4FF1-9A17-1D39D240D9C4,14-10-2011 00:00
1,1,,1,773,1,$3399.99,$0,3399.99,F952B5B5-5DCA-4371-8165-6B462B88B60B,18-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,06A68102-4F5C-431A-BC00-5A47B98B5E6B,28-01-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,09B9F992-46D1-4696-BD9C-7FD5435B13CD,26-05-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,0E26D13A-230C-4C52-9B22-876FA22DA21B,03-10-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,0E4798C9-D754-441D-A4F9-EE0C75DC3654,12-04-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,1568C52B-C530-4563-A43E-52FFF24921AC,05-01-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,16867D09-6648-4FB1-9E63-2AB4D34FC499,12-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,28BFA61D-66E2-449F-82F8-522396E37D1C,12-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,32D8C700-2FD2-47B6-86FA-F8A2FD393B33,16-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,337808C8-98BC-4BF0-A969-F5F16DBA7887,03-05-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,33FA3286-06AA-4CF6-BD64-A9A1F65F3CFC,11-04-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,38DEA1AE-AB32-48CE-BA2C-00E62A8D0DD2,21-02-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,45532BAE-7E5E-4CC9-9971-E0DF348689AB,31-01-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,49DF6201-3538-4281-A233-743C7B014EAC,07-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,4B502E94-BC63-444D-97F4-1EC28A38BA53,28-05-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,54CCF9E5-8705-4B85-88C2-2098A3EA3A29,28-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,5B446FCF-9E12-4623-B55A-513A3AFDDF1C,11-03-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,5C448176-CB37-4363-8CD7-8D64589CE107,11-05-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,66B55F74-0D67-4B42-91D5-2EFF6AA4AA49,23-03-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,6BB112F0-2931-49AD-9BFB-9B16594D01C1,20-03-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,6BD44E34-9821-4268-B8EA-A5204ADE8F5B,06-05-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,72865402-AEEA-4FCA-B3EB-E9716FBD3B33,27-06-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,7984DE2C-CDCF-4C8F-B67D-B35E14B92A47,29-06-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,7B65B4C5-FBE9-4521-A27A-309D9CDC0336,20-05-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,7E535D81-82EB-4C9E-9763-A2998FFFECE5,07-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,880CEE6C-EEA5-43C9-847D-C4514FA1B7E7,08-09-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,8835F39A-FBD7-4C02-A762-6E151F9524DA,09-04-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,8E08317E-F821-4BB6-974F-C7E68DF66BC3,29-03-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,92850824-29BF-4925-BB4E-41796E820A7F,12-01-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,92B88A05-AEF3-4E99-86CC-9E2B2643A059,25-05-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,9F4D139F-711A-4CEB-9B11-B9625A8A97B5,08-01-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,A3599623-454D-4D11-A2AA-414FD9D63CC1,13-08-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,A5919D59-0095-4CA2-B8B2-A2800A8C157E,05-09-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,B11EC76D-B619-4001-96D3-720E4C42383D,08-12-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,B2BA275D-DCB6-412A-AF95-CA96168D2FD8,28-03-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,BFBB89C0-8E5B-477D-8CD6-E4CAB8CC68EE,25-10-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,C12CB813-A8FC-4CBB-8DA1-67A7996D8899,10-10-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,C43B44D5-2817-4AD6-871C-8623D9EEC7F5,03-03-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,C941B217-B08F-4A27-ACD2-EF54E3A29614,18-07-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,CC053037-D713-4AF9-AD84-E6D6E624D811,12-04-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,CF61CCB0-E313-4156-A45B-285F071E564C,07-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,D74B33D4-367F-49E7-8CCE-E58389A0B918,06-10-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,D831BA4B-7D0C-4CF7-B38B-5BB9925FF3DD,09-07-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,DB85F7DE-F017-485C-A614-865D9DC371D5,10-02-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,DC305013-DB09-4C2E-84CC-8938A9052340,29-11-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,DC7A3B6C-E55F-4A71-9C32-61E422718F3A,21-07-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,E6DD2999-5152-4E5F-8924-6D63F15A5293,19-04-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,EEB95556-F164-490B-AB17-4F6AD6C8089B,12-02-2012 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,F2E12809-7EA3-448F-994F-6FA7048EF081,06-12-2011 00:00
1,1,,1,775,1,$3374.99,$0,3374.99,F50B3D4B-00F0-42B8-B7E8-BAEF33FFAA35,29-06-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,004CAED4-6C13-425F-915C-BF771109D212,14-09-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,08AB156C-56F5-4987-8BDA-ED0344A00CF8,02-04-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,09B59035-D1B4-431B-B98B-DEEB1C1B1E4F,07-01-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,1243234C-D47B-4E19-95AB-44E0573C2E90,26-01-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,124568CA-579F-4C16-B2C9-486E5A087C91,03-04-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,144F8349-30D6-44E9-852F-FE98B5A32893,21-07-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,18AB64A5-812D-4E07-A70E-1F3C4363C589,19-03-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,1DE83D25-5971-4080-8565-49189BD2CBC3,16-10-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,1FE26154-8853-4C61-BEB0-D87091821C2B,24-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,221D863B-CC69-48F3-A23D-A15A30DEEC84,08-06-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,230B361B-EA8A-4D21-A3E8-ACA518DB16BC,09-08-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,2625BEFC-7533-416C-928C-8BB6E759DEA1,11-12-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,266C41DA-BA1E-4E5E-933A-E07B52137426,05-05-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,2DED6CE2-7711-484F-9C87-ABA9297D4175,22-01-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,3A660BA5-862F-4353-8C6F-5395E89EE91F,14-06-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,3C38699A-1F64-469A-B0FB-E6E28523726E,08-02-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,47A43581-000D-4B97-979D-82F2B00FED03,04-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,4FD4D911-CDB1-4B23-BD72-0984686667E3,07-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,52A6020C-8D78-4573-A314-E99369F105F6,26-06-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,53DDAACF-C2C1-46B1-A0FF-EE44ADC15672,25-04-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,629BB129-D628-41A3-AB1B-E6FE07714C92,14-10-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,62E1FAD2-3F46-43F5-8FB6-6CFAF40C5EDB,21-07-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,647CEB60-76C8-4FED-BC9A-9901AF96149C,23-07-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,6485DD92-89C8-4A96-B331-28DE9079503B,11-03-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,72E73D05-28B4-43BF-A8E2-A17F95B727E1,21-02-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,7B1E2F74-84C6-4EF6-A2CA-AF6F2CC88CF5,10-02-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,7D1AD782-C91C-411D-B789-5871FA940186,14-10-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,80C94B42-D93D-48AD-8359-DC6C22645B93,22-05-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,821982D1-8382-4696-B44E-58CBBABEFA17,28-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,867C2FC3-838A-41B1-8988-8BACA86845E4,17-06-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,877B9C45-1D05-4952-AF3C-79831F875D72,17-04-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,89098A88-41BF-4AD2-818E-04A3689AA40A,30-09-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,8A283C2B-9FAF-41D6-B7F1-F4270D55AC10,21-04-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,94F266E8-B9CE-4DAD-AE3D-3AAA896AEDDC,12-05-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,96D14165-9AD5-43E1-8652-B3D49548837C,13-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,972AA63D-FAD2-4910-B62A-4F03EED96108,29-06-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,9BCA6EF7-C27E-4BF7-8D5A-87D36063A3BC,19-02-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,9E6882CC-3977-4426-9F2E-7D1C65D2B291,24-10-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,A2CC59BA-EC93-404B-9529-25932E3794D7,02-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,A36F1237-74AD-4385-B76E-1A8AFE5053EA,09-08-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,AD5E38A5-9D19-4D8F-BF6C-606A6AE65A8F,31-12-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,AD9B1771-D5FA-44A8-9A50-158BF3306555,31-10-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,ADEA46FB-F8A7-4800-9D5B-84730F9AE475,26-04-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,B5A893AC-52B8-435D-94C0-C0B6C9156C51,04-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,B96829AA-879B-4BE1-939C-AC5322EE069F,15-11-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,BD238D7E-B7C9-40A3-B070-A6BFC84D498B,05-02-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,C61AD91B-DA65-4CDF-B779-286B6907059F,30-09-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,D07E204C-932C-4C9E-A677-70A743390A83,03-12-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,D4485EFB-C02E-400E-8AD1-8DA2C9ECC181,26-06-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,D86D1AE7-551B-4437-BE4B-F083E866831F,20-02-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,DAC7B338-5410-41CD-8FC9-DB671AF91DCF,28-12-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,DC667737-D339-4A15-9B42-79A244D0969B,10-12-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,DCF5E0AB-6869-4DEF-A61D-6FE6877C85E6,26-02-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,E3CF2E58-EC38-4A1D-BE46-C55169324A68,15-04-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,ED1A87A7-D6FD-43EE-810F-98BFA4375C5B,06-03-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,ED9F55FC-E252-4107-9CDA-12D2B0EBA76E,29-07-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,F0BC3018-4970-4C85-A7FB-D72268104EC6,24-03-2012 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,F57B123A-1123-48EC-A480-030377A2D298,24-10-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,F8585DB9-F6BA-42E8-BE04-433A5596B02B,01-12-2011 00:00
1,1,,1,777,1,$3374.99,$0,3374.99,FD3EB07D-71EF-4AD3-B9E7-FB432B9E83F5,20-04-2012 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,00B326BA-7D92-4BC2-A7A0-3E1105A6EEF5,25-10-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,01F8236B-6824-4D59-A611-798740B37AF0,23-02-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0278AC87-F854-4B44-A3C1-57DAE3C72031,24-06-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,028A8695-8E5C-4C28-885B-9EF45E09D283,04-05-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,02D0DAF3-8C52-4E4F-AAA4-EA8347CF7883,12-06-2012 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,02D5175B-0B72-4B2F-AEBB-394C0233B153,18-06-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,030FCFED-CC92-4BAC-A3A6-5E4099E5E557,20-05-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,034B9DB9-B535-456D-8D62-89B2449296CA,08-03-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,03C9C56D-8267-4F42-BB6B-A19CB2521EA8,22-06-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,04FF20A7-23BA-4739-85C3-FFB4060D635C,12-12-2012 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,05107A28-8878-44FF-8662-02AD8C2A1044,10-01-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,059B5625-448F-48BA-A834-5D502F434729,13-05-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,05DB066B-F51A-4F57-9FCE-AD934B3D9CC0,04-12-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,05FAE392-F692-49E4-A9DC-7AE124B53406,09-03-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,060F0F4F-C8A5-4336-89B8-8974B0A970B3,01-07-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,069D9176-7A57-4AAE-92AA-9E03B632F730,19-10-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,095C9E16-7B66-4A29-B7C4-C778866039E4,12-10-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0A59D830-5C14-42EE-B2AC-2ED14316953C,08-10-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0A7C4BA0-B261-4664-86C7-F58382353768,05-04-2014 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0AE4912D-FF8D-4311-8D8A-71EF42AA807D,27-01-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0B1FA062-F191-4DF1-B9A1-CE07B281F3EE,16-09-2012 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0B4A4D23-0CBF-49F3-804C-F6965EE7B966,23-05-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0B5F6128-6D4A-491B-9AAC-677AFD5BD031,28-09-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0BDE94F0-A36A-496D-925A-79189D1F09AF,16-11-2012 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0C81C381-D261-4FD6-A6B1-CCBACCE9468D,20-04-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0CCD16A8-85A1-4451-BE03-632DD5588444,31-01-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0D9372AF-8478-4103-8910-C99CB11077CE,02-04-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0E00C5DF-169A-47AF-A96E-898F4ADC7E78,07-05-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0E3201FD-4313-41D0-ACAB-91081385A3F0,23-10-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0E354CE0-2A0B-4577-92F9-16F3169EC7FD,01-05-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0F18D753-E95C-4B7B-98CF-0F4764B152FD,13-12-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0F6AE0A0-3A52-4B49-BAEF-AF81700AE5DD,03-04-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0F95F194-99AA-4D92-831B-D5E7CF62AC92,07-01-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,0F9B9088-AD2E-4C30-BB52-FD3783E12D4E,16-03-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,0FC53435-2294-4892-9315-C2021FA0D773,13-05-2014 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,1046B12B-2285-4493-8FF8-AD99F6A00222,26-12-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,11068D20-B6CF-4411-9BC4-9F379EA1D842,05-08-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,11176571-789A-41C3-876F-580157A283AC,14-01-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,111EE1B3-6D64-48E4-B559-A169C1FBB5D2,07-12-2012 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,11382A68-2299-4F78-BB42-726D908A37FE,19-01-2014 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,1164CB20-8582-4E5B-9310-13C83597AA64,28-08-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,120A801C-AB89-41E0-8B98-99033B13DF62,10-05-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,122DF587-EF70-4338-AC2C-1915CD301CF9,01-03-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,123EED10-3621-496B-9DFB-FDF486E6DD28,22-12-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,1258A7C2-4437-4E4F-9766-1A5720CD8E60,11-02-2014 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,12D03C0E-D36D-408A-83F8-85DB2A61A294,09-11-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,1310F121-A0A4-4D45-8745-FCC1CA2ED19E,26-05-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,1329CB29-E46E-401F-82C1-256D311BBB9A,10-11-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,1360D8BB-BCF2-47F3-A889-D82B063286F3,11-05-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,13AD4406-7BD4-423E-97A4-109686EF836C,17-11-2012 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,13D50491-CDA6-48B8-95BB-18A28B5F0EB7,04-11-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,13F2A925-C829-4BD3-860E-9D67519C2852,06-05-2014 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,142C3E07-4021-4004-A932-606C4CDAD3EA,04-04-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,14A2A1F0-47AD-4BEC-906D-96726427FD90,10-03-2013 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,14A787C5-8ACC-414C-9175-37EB49CA8FAE,24-04-2013 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,14E17B83-3E4B-443D-ADA7-0557D04BE0F6,03-03-2014 00:00
1,1,,1,782,1,$2049.0982,$0,2049.0982,16118051-D660-4953-B2B8-DA8E055DDD7A,19-12-2012 00:00
1,1,,1,782,1,$2294.99,$0,2294.99,166C951E-5283-4AFF-AC02-CE5B53345882,22-01-2014 00:00
